lettersIn,batchIn,wordIn,wordLengthIn,numWordsOut,numReadLettersOut,numNewLettersOut,timeOut
9,5,rail,4,485,2,2,0.16
9,5,raise,5,486,3,2,0.16
9,5,rating,6,487,2,4,0.24
9,5,rational,8,488,4,4,0.32
9,5,reasoning,9,489,1,8,0.36
9,5,recall,6,490,2,4,0.2
9,5,recognize,9,491,3,6,0.4
9,5,recommend,9,492,4,5,0.32
9,5,record,6,493,4,2,0.16
9,5,recording,9,494,6,3,0.24
9,5,recruit,7,495,3,4,0.32
9,5,recycle,7,496,3,4,0.24
9,5,reduction,9,497,2,7,0.36
9,5,refer,5,498,2,3,0.2
9,5,reference,9,499,5,4,0.36
9,5,refuse,6,500,3,3,0.2
9,5,regard,6,501,2,4,0.24
9,5,regime,6,502,3,3,0.2
9,5,relaxed,7,503,2,5,0.36
9,5,relevance,9,504,3,6,0.32
9,5,relieved,8,505,3,5,0.28
9,5,religious,9,506,4,5,0.36
9,5,remainder,9,507,2,7,0.32
9,5,remark,6,508,4,2,0.16
9,5,remind,6,509,3,3,0.2
9,5,renew,5,510,2,3,0.16
9,5,reside,6,511,2,4,0.28
9,5,residence,9,512,6,3,0.24
9,5,residue,7,513,5,2,0.2
9,5,rest,4,514,3,1,0.12
9,5,revenge,7,515,2,5,0.32
9,5,revise,6,516,3,3,0.2
9,5,revive,6,517,4,2,0.2
9,5,rifle,5,518,1,4,0.2
9,5,rip,3,519,2,1,0.12
9,5,rise,4,520,2,2,0.52
9,5,ritual,6,521,2,4,0.24
9,5,root,4,522,1,3,0.16
9,5,rotate,6,523,2,4,0.24
9,5,rough,5,524,2,3,0.2
9,5,sacred,6,525,0,6,0.36
9,5,sand,4,526,2,2,0.12
9,5,satisfied,9,527,2,7,0.36
9,5,satisfy,7,528,6,1,0.2
9,5,scared,6,529,1,5,0.32
9,5,schedule,8,530,2,6,0.28
9,5,scheme,6,531,4,2,0.2
9,5,scholar,7,532,3,4,0.24
9,5,school,6,533,4,2,0.24
9,5,score,5,534,2,3,0.16
9,5,seal,4,535,1,3,0.16
9,5,secretary,9,536,2,7,0.32
9,5,secure,6,537,3,3,0.2
9,5,seeker,6,538,2,4,0.28
9,5,seem,4,539,3,1,0.12
9,5,segment,7,540,2,5,0.28
9,5,selective,9,541,2,7,0.36
9,5,september,9,542,2,7,0.44
9,5,seriously,9,543,2,7,0.36
9,5,serve,5,544,3,2,0.16
9,5,setting,7,545,2,5,0.28
9,5,seven,5,546,2,3,0.28
9,5,sexual,6,547,2,4,0.24
9,5,share,5,548,1,4,0.2
9,5,sheer,5,549,2,3,0.16
9,5,shift,5,550,2,3,0.16
9,5,shiny,5,551,3,2,0.24
9,5,shipping,8,552,3,5,0.28
9,5,shopping,8,553,2,6,0.28
9,5,shore,5,554,3,2,0.16
9,5,sibling,7,555,1,6,0.36
9,5,sight,5,556,2,3,0.16
9,5,similarly,9,557,2,7,0.36
9,5,sin,3,558,2,1,0.08
9,5,sink,4,559,3,1,0.12
9,5,six,3,560,2,1,0.16
9,5,skip,4,561,1,3,0.16
9,5,skirt,5,562,3,2,0.16
9,5,slice,5,563,1,4,0.2
9,5,slip,4,564,3,1,0.12
9,5,snow,4,565,1,3,0.16
9,5,soap,4,566,1,3,0.24
9,5,solid,5,567,2,3,0.2
9,5,someone,7,568,2,5,0.24
9,5,something,9,569,4,5,0.28
9,5,south,5,570,2,3,0.28
9,5,spare,5,571,1,4,0.2
9,5,speaker,7,572,2,5,0.28
9,5,spectator,9,573,3,6,0.32
9,5,speech,6,574,3,3,0.28
9,5,spine,5,575,2,3,0.2
9,5,spotlight,9,576,2,7,0.36
9,5,stable,6,577,1,5,0.24
9,5,stall,5,578,3,2,0.24
9,5,stamp,5,579,3,2,0.16
9,5,standing,8,580,3,5,0.28
9,5,star,4,581,3,1,0.12
9,5,statistic,9,582,3,6,0.32
9,5,steer,5,583,2,3,0.24
9,5,stick,5,584,2,3,0.2
9,5,store,5,585,2,3,0.16
9,5,straight,8,586,2,6,0.32
9,5,strange,7,587,4,3,0.28
9,5,strategy,8,588,4,4,0.28
9,5,street,6,589,3,3,0.2
9,5,strength,8,590,4,4,0.24
9,5,stretch,7,591,4,3,0.28
9,5,strict,6,592,3,3,0.2
9,5,strong,6,593,3,3,0.2
9,5,study,5,594,2,3,0.16
9,5,stumble,7,595,3,4,0.32
9,5,stun,4,596,3,1,0.12
9,5,sudden,6,597,1,5,0.24
9,5,sue,3,598,2,1,0.12
9,5,super,5,599,2,3,0.2
9,5,sure,4,600,2,2,0.16
9,5,swallow,7,601,1,6,0.36
9,5,sweater,7,602,2,5,0.28
9,5,swim,4,603,2,2,0.16
9,5,symbolic,8,604,1,7,0.32
9,5,symptom,7,605,3,4,0.32
9,5,tactical,8,606,0,8,0.36
9,5,tail,4,607,2,2,0.16
9,5,tale,4,608,2,2,0.12
9,5,tank,4,609,2,2,0.12
9,5,taste,5,610,2,3,0.24
9,5,team,4,611,1,3,0.16
9,5,tender,6,612,2,4,0.24
9,5,tension,7,613,3,4,0.24
9,5,terribly,8,614,2,6,0.4
9,5,terrific,8,615,5,3,0.24
9,5,terror,6,616,4,2,0.2
9,5,terrorism,9,617,6,3,0.24
9,5,texture,7,618,2,5,0.32
9,5,thereby,7,619,1,6,0.28
9,5,thesis,6,620,3,3,0.2
9,5,thirsty,7,621,2,5,0.24
9,5,thumb,5,622,2,3,0.16
9,5,tight,5,623,1,4,0.28
9,5,tighten,7,624,5,2,0.2
9,5,timing,6,625,2,4,0.2
9,5,tolerance,9,626,1,8,0.44
9,5,tonne,5,627,2,3,0.24
9,5,tool,4,628,2,2,0.12
9,5,tragic,6,629,1,5,0.24
9,5,trap,4,630,3,1,0.12
9,5,treaty,6,631,2,4,0.2
9,5,tree,4,632,3,1,0.2
9,5,trend,5,633,3,2,0.16
9,5,trial,5,634,2,3,0.2
9,5,tribal,6,635,3,3,0.2
9,5,tribe,5,636,4,1,0.16
9,5,tribute,7,637,4,3,0.28
9,5,trio,4,638,3,1,0.12
9,5,truck,5,639,2,3,0.16
9,5,tune,4,640,1,3,0.16
9,5,twice,5,641,1,4,0.2
9,5,two,3,642,2,1,0.08
9,5,ultimate,8,643,0,8,0.4
9,5,undergo,7,644,1,6,0.28
9,5,underwear,9,645,5,4,0.28
9,5,unfair,6,646,2,4,0.28
9,5,unify,5,647,2,3,0.2
9,5,union,5,648,3,2,0.16
9,5,universe,8,649,3,5,0.28
9,5,until,5,650,2,3,0.16
9,5,unusual,7,651,2,5,0.32
9,5,unveil,6,652,2,4,0.2
9,5,uphold,6,653,1,5,0.24
9,5,urban,5,654,1,4,0.2
9,5,usage,5,655,1,4,0.28
9,5,utility,7,656,1,6,0.28
9,5,utilize,7,657,5,2,0.2
9,5,vague,5,658,0,5,0.28
9,5,validity,8,659,2,6,0.36
9,5,variety,7,660,2,5,0.24
9,5,vary,4,661,3,1,0.12
9,5,venture,7,662,1,6,0.28
9,5,verify,6,663,2,4,0.24
9,5,vessel,6,664,2,4,0.28
9,5,violent,7,665,1,6,0.28
9,5,virtue,6,666,2,4,0.24
9,5,virus,5,667,3,2,0.16
9,5,visitor,7,668,2,5,0.32
9,5,visual,6,669,3,3,0.2
9,5,volunteer,9,670,1,8,0.36
9,5,wait,4,671,0,4,0.2
9,5,waiter,6,672,4,2,0.24
9,5,war,3,673,2,1,0.12
9,5,warning,7,674,3,4,0.24
9,5,way,3,675,2,1,0.08
9,5,wealthy,7,676,1,6,0.28
9,5,weave,5,677,3,2,0.16
9,5,weekend,7,678,2,5,0.32
9,5,weird,5,679,2,3,0.2
9,5,welfare,7,680,2,5,0.24
9,5,west,4,681,2,2,0.16
9,5,which,5,682,1,4,0.28
9,5,whose,5,683,2,3,0.16
9,5,wildlife,8,684,1,7,0.32
9,5,woman,5,685,1,4,0.2
9,5,wonderful,9,686,2,7,0.4
9,5,word,4,687,2,2,0.16
9,5,work,4,688,3,1,0.12
9,5,workforce,9,689,4,5,0.28
9,5,world,5,690,3,2,0.16
9,5,wow,3,691,2,1,0.16
9,5,wrap,4,692,1,3,0.16
9,5,wrist,5,693,2,3,0.16
9,5,written,7,694,3,4,0.24
9,5,young,5,695,0,5,0.24
9,5,youngster,9,696,5,4,0.36
9,6,a,1,0,0,1,0.08
9,6,absorb,6,1,1,5,0.24
9,6,academic,8,2,1,7,0.32
9,6,acre,4,3,2,2,0.12
9,6,activate,8,4,2,6,0.4
9,6,actress,7,5,3,4,0.24
9,6,add,3,6,1,2,0.12
9,6,address,7,7,3,4,0.24
9,6,adj,3,8,2,1,0.08
9,6,admit,5,9,2,3,0.24
9,6,advantage,9,10,2,7,0.32
9,6,aesthetic,9,11,1,8,0.36
9,6,again,5,12,1,4,0.28
9,6,ahead,5,13,1,4,0.2
9,6,alongside,9,14,1,8,0.36
9,6,ambulance,9,15,1,8,0.36
9,6,amendment,9,16,2,7,0.44
9,6,amusing,7,17,2,5,0.28
9,6,analyse,7,18,1,6,0.28
9,6,analysis,8,19,6,2,0.28
9,6,ancient,7,20,2,5,0.28
9,6,and,3,21,2,1,0.08
9,6,anger,5,22,2,3,0.2
9,6,animal,6,23,2,4,0.2
9,6,annoying,8,24,2,6,0.36
9,6,another,7,25,2,5,0.28
9,6,anxiety,7,26,2,5,0.24
9,6,anybody,7,27,2,5,0.28
9,6,apologize,9,28,1,8,0.44
9,6,applaud,7,29,2,5,0.28
9,6,approach,8,30,3,5,0.28
9,6,argue,5,31,1,4,0.28
9,6,arise,5,32,2,3,0.2
9,6,arms,4,33,2,2,0.12
9,6,around,6,34,2,4,0.2
9,6,arrest,6,35,2,4,0.24
9,6,arrow,5,36,3,2,0.24
9,6,artist,6,37,2,4,0.24
9,6,artistic,8,38,6,2,0.2
9,6,assault,7,39,1,6,0.28
9,6,at,2,40,1,1,0.08
9,6,atrocity,8,41,2,6,0.36
9,6,attract,7,42,2,5,0.28
9,6,auto,4,43,1,3,0.16
9,6,baby,4,44,0,4,0.2
9,6,backing,7,45,2,5,0.32
9,6,bacteria,8,46,3,5,0.28
9,6,bat,3,47,2,1,0.08
9,6,beat,4,48,1,3,0.16
9,6,beer,4,49,2,2,0.12
9,6,beg,3,50,2,1,0.08
9,6,behalf,6,51,2,4,0.32
9,6,belief,6,52,2,4,0.2
9,6,bell,4,53,3,1,0.12
9,6,benchmark,9,54,2,7,0.36
9,6,best,4,55,2,2,0.12
9,6,beyond,6,56,2,4,0.28
9,6,bin,3,57,1,2,0.12
9,6,blade,5,58,1,4,0.2
9,6,blank,5,59,3,2,0.16
9,6,bless,5,60,2,3,0.16
9,6,blind,5,61,2,3,0.24
9,6,blow,4,62,2,2,0.12
9,6,boat,4,63,1,3,0.16
9,6,bomb,4,64,2,2,0.16
9,6,boom,4,65,2,2,0.12
9,6,boot,4,66,3,1,0.12
9,6,bother,6,67,2,4,0.28
9,6,boundary,8,68,2,6,0.32
9,6,box,3,69,2,1,0.08
9,6,breach,6,70,1,5,0.28
9,6,breathe,7,71,4,3,0.28
9,6,bright,6,72,2,4,0.2
9,6,broken,6,73,2,4,0.24
9,6,buddy,5,74,1,4,0.2
9,6,buffer,6,75,2,4,0.24
9,6,bug,3,76,2,1,0.16
9,6,build,5,77,2,3,0.16
9,6,burn,4,78,2,2,0.16
9,6,butter,6,79,2,4,0.2
9,6,can,3,80,0,3,0.16
9,6,candidate,9,81,3,6,0.4
9,6,cap,3,82,2,1,0.08
9,6,capable,7,83,3,4,0.24
9,6,careful,7,84,2,5,0.28
9,6,carefully,9,85,7,2,0.24
9,6,cd,2,86,1,1,0.16
9,6,cease,5,87,1,4,0.2
9,6,ceiling,7,88,2,5,0.28
9,6,central,7,89,2,5,0.28
9,6,century,7,90,4,3,0.28
9,6,ceremony,8,91,2,6,0.32
9,6,certain,7,92,3,4,0.28
9,6,chapter,7,93,1,6,0.32
9,6,character,9,94,3,6,0.44
9,6,charity,7,95,4,3,0.2
9,6,charter,7,96,4,3,0.2
9,6,cheat,5,97,2,3,0.16
9,6,check,5,98,3,2,0.24
9,6,cheerful,8,99,3,5,0.28
9,6,chicken,7,100,2,5,0.28
9,6,childhood,9,101,3,6,0.32
9,6,choose,6,102,2,4,0.28
9,6,chop,4,103,3,1,0.12
9,6,chunk,5,104,2,3,0.16
9,6,civil,5,105,1,4,0.2
9,6,clause,6,106,1,5,0.24
9,6,clerk,5,107,2,3,0.24
9,6,clinical,8,108,2,6,0.28
9,6,cloud,5,109,2,3,0.16
9,6,club,4,110,2,2,0.12
9,6,coffee,6,111,1,5,0.24
9,6,colourful,9,112,2,7,0.4
9,6,comedy,6,113,2,4,0.2
9,6,commonly,8,114,3,5,0.28
9,6,company,7,115,3,4,0.32
9,6,compete,7,116,4,3,0.2
9,6,conceive,8,117,2,6,0.32
9,6,concern,7,118,5,2,0.2
9,6,concert,7,119,6,1,0.24
9,6,confer,6,120,3,3,0.2
9,6,connected,9,121,3,6,0.36
9,6,contempt,8,122,3,5,0.48
9,6,contend,7,123,5,2,0.28
9,6,cooker,6,124,2,4,0.24
9,6,cope,4,125,2,2,0.16
9,6,correct,7,126,2,5,0.28
9,6,cottage,7,127,2,5,0.4
9,6,could,5,128,2,3,0.24
9,6,county,6,129,3,3,0.24
9,6,coup,4,130,3,1,0.12
9,6,course,6,131,3,3,0.24
9,6,court,5,132,4,1,0.2
9,6,craft,5,133,1,4,0.2
9,6,create,6,134,2,4,0.28
9,6,creature,8,135,5,3,0.24
9,6,creep,5,136,3,2,0.16
9,6,crime,5,137,2,3,0.28
9,6,crisis,6,138,3,3,0.2
9,6,crowd,5,139,2,3,0.16
9,6,crowded,7,140,5,2,0.2
9,6,crude,5,141,2,3,0.2
9,6,currency,8,142,1,7,0.4
9,6,current,7,143,6,1,0.16
9,6,curved,6,144,3,3,0.24
9,6,damage,6,145,0,6,0.28
9,6,dance,5,146,2,3,0.24
9,6,dare,4,147,2,2,0.12
9,6,deal,4,148,1,3,0.16
9,6,declare,7,149,2,5,0.28
9,6,decrease,8,150,3,5,0.28
9,6,deed,4,151,2,2,0.44
9,6,defect,6,152,2,4,0.56
9,6,defender,8,153,4,4,0.6
9,6,definite,8,154,3,5,0.64
9,6,delight,7,155,2,5,0.76
9,6,delighted,9,156,7,2,0.52
9,6,deposit,7,157,2,5,0.64
9,6,detect,6,158,2,4,0.52
9,6,detention,9,159,4,5,0.84
9,6,develop,7,160,2,5,0.6
9,6,devil,5,161,3,2,0.36
9,6,diagnosis,9,162,1,8,1
9,6,diagram,7,163,4,3,0.48
9,6,dictate,7,164,2,5,0.6
9,6,dictator,8,165,6,2,0.48
9,6,dig,3,166,2,1,0.24
9,6,digital,7,167,3,4,0.68
9,6,dinner,6,168,2,4,0.52
9,6,diplomat,8,169,2,6,0.72
9,6,disabled,8,170,2,6,0.8
9,6,discount,8,171,3,5,0.64
9,6,discovery,9,172,5,4,0.64
9,6,display,7,173,3,4,0.56
9,6,distant,7,174,3,4,0.68
9,6,divine,6,175,2,4,0.52
9,6,divorced,8,176,3,5,0.64
9,6,dollar,6,177,1,5,0.6
9,6,donation,8,178,2,6,0.84
9,6,double,6,179,2,4,0.52
9,6,download,8,180,2,6,0.68
9,6,drama,5,181,1,4,0.48
9,6,drawing,7,182,3,4,0.68
9,6,dust,4,183,1,3,0.36
9,6,ear,3,184,0,3,0.36
9,6,effective,9,185,1,8,0.88
9,6,effort,6,186,3,3,0.44
9,6,eight,5,187,1,4,0.6
9,6,eighty,6,188,5,1,0.36
9,6,either,6,189,2,4,0.52
9,6,eleven,6,190,1,5,0.56
9,6,emergency,9,191,1,8,0.96
9,6,emotion,7,192,2,5,0.6
9,6,empirical,9,193,2,7,0.8
9,6,ending,6,194,1,5,0.68
9,6,enjoy,5,195,2,3,0.4
9,6,enrich,6,196,2,4,0.52
9,6,enter,5,197,2,3,0.4
9,6,entitle,7,198,3,4,0.56
9,6,equipment,9,199,1,8,1
9,6,essay,5,200,1,4,0.48
9,6,establish,9,201,2,7,0.8
9,6,evening,7,202,1,6,0.8
9,6,event,5,203,4,1,0.32
9,6,examine,7,204,1,6,0.68
9,6,exceed,6,205,2,4,0.52
9,6,excellent,9,206,4,5,0.84
9,6,excited,7,207,3,4,0.56
9,6,excuse,6,208,3,3,0.44
9,6,executive,9,209,2,7,0.8
9,6,exit,4,210,2,2,0.32
9,6,expensive,9,211,2,7,0.92
9,6,expire,6,212,3,3,0.48
9,6,explode,7,213,3,4,0.6
9,6,exploit,7,214,5,2,0.64
9,6,extensive,9,215,2,7,0.8
9,6,extent,6,216,5,1,0.36
9,6,fail,4,217,0,4,0.44
9,6,fair,4,218,3,1,0.28
9,6,fairly,6,219,4,2,0.52
9,6,famous,6,220,2,4,0.52
9,6,fantasy,7,221,2,5,0.6
9,6,fast,4,222,2,2,0.32
9,6,fat,3,223,2,1,0.24
9,6,fear,4,224,1,3,0.36
9,6,few,3,225,2,1,0.36
9,6,fight,5,226,1,4,0.48
9,6,file,4,227,2,2,0.32
9,6,finally,7,228,2,5,0.6
9,6,fixed,5,229,2,3,0.4
9,6,flag,4,230,1,3,0.48
9,6,flee,4,231,2,2,0.32
9,6,flexible,8,232,3,5,0.68
9,6,floor,5,233,2,3,0.4
9,6,flower,6,234,3,3,0.44
9,6,flu,3,235,2,1,0.36
9,6,flying,6,236,2,4,0.52
9,6,for,3,237,1,2,0.28
9,6,force,5,238,3,2,0.36
9,6,foreign,7,239,3,4,0.56
9,6,foreigner,9,240,7,2,0.64
9,6,former,6,241,3,3,0.44
9,6,formerly,8,242,6,2,0.48
9,6,formula,7,243,4,3,0.48
9,6,fortune,7,244,3,4,0.64
9,6,forward,7,245,3,4,0.56
9,6,foster,6,246,2,4,0.52
9,6,founder,7,247,2,5,0.64
9,6,fourteen,8,248,3,5,0.76
9,6,fragment,8,249,1,7,0.76
9,6,freedom,7,250,2,5,0.6
9,6,frequent,8,251,3,5,0.64
9,6,fridge,6,252,2,4,0.64
9,6,frog,4,253,2,2,0.32
9,6,front,5,254,3,2,0.36
9,6,fulfil,6,255,1,5,0.6
9,6,funding,7,256,2,5,0.72
9,6,fur,3,257,2,1,0.24
9,6,gallon,6,258,0,6,0.6
9,6,garage,6,259,2,4,0.52
9,6,gender,6,260,1,5,0.56
9,6,gene,4,261,3,1,0.4
9,6,general,7,262,4,3,0.48
9,6,generate,8,263,6,2,0.48
9,6,genetic,7,264,4,3,0.48
9,6,genre,5,265,3,2,0.36
9,6,genuinely,9,266,3,6,0.84
9,6,giant,5,267,1,4,0.64
9,6,give,4,268,2,2,0.44
9,6,glass,5,269,1,4,0.48
9,6,glimpse,7,270,2,5,0.72
9,6,god,3,271,1,2,0.28
9,6,gold,4,272,2,2,0.32
9,6,govern,6,273,2,4,0.52
9,6,governor,8,274,6,2,0.48
9,6,grace,5,275,1,4,0.6
9,6,graphics,8,276,3,5,0.64
9,6,gravity,7,277,3,4,0.56
9,6,greet,5,278,2,3,0.4
9,6,grid,4,279,2,2,0.32
9,6,grind,5,280,3,2,0.48
9,6,ground,6,281,2,4,0.52
9,6,guess,5,282,1,4,0.48
9,6,guidance,8,283,2,6,0.72
9,6,guide,5,284,4,1,0.44
9,6,guy,3,285,2,1,0.24
9,6,gym,3,286,1,2,0.28
9,6,hair,4,287,0,4,0.44
9,6,happen,6,288,2,4,0.52
9,6,harm,4,289,2,2,0.32
9,6,harsh,5,290,3,2,0.48
9,6,harvest,7,291,3,4,0.56
9,6,health,6,292,1,5,0.56
9,6,heart,5,293,3,2,0.36
9,6,heighten,8,294,2,6,0.8
9,6,her,3,295,2,1,0.24
9,6,herb,4,296,3,1,0.28
9,6,highly,6,297,1,5,0.56
9,6,hint,4,298,2,2,0.32
9,6,holiday,7,299,1,6,0.64
9,6,homeland,8,300,2,6,0.8
9,6,horror,6,301,2,4,0.28
9,6,hotel,5,302,2,3,0.2
9,6,household,9,303,2,7,0.36
9,6,how,3,304,2,1,0.16
9,6,humble,6,305,1,5,0.24
9,6,hunger,6,306,2,4,0.2
9,6,hunt,4,307,3,1,0.12
9,6,hurricane,9,308,2,7,0.44
9,6,hydrogen,8,309,1,7,0.32
9,6,ice,3,310,0,3,0.16
9,6,ideal,5,311,1,4,0.2
9,6,identical,9,312,3,6,0.4
9,6,identity,8,313,6,2,0.2
9,6,illegal,7,314,1,6,0.28
9,6,image,5,315,1,4,0.2
9,6,imagery,7,316,5,2,0.2
9,6,import,6,317,2,4,0.28
9,6,important,9,318,6,3,0.24
9,6,incur,5,319,1,4,0.2
9,6,index,5,320,2,3,0.16
9,6,inform,6,321,2,4,0.28
9,6,inherent,8,322,2,6,0.32
9,6,initiate,8,323,2,6,0.32
9,6,inject,6,324,2,4,0.24
9,6,injure,6,325,3,3,0.28
9,6,insert,6,326,2,4,0.24
9,6,insertion,9,327,6,3,0.24
9,6,insurance,9,328,3,6,0.4
9,6,intended,8,329,2,6,0.32
9,6,intense,7,330,5,2,0.2
9,6,involve,7,331,2,5,0.24
9,6,involved,8,332,7,1,0.24
9,6,isolated,8,333,1,7,0.32
9,6,jet,3,334,0,3,0.16
9,6,joy,3,335,1,2,0.12
9,6,keyboard,8,336,0,8,0.36
9,6,kick,4,337,1,3,0.24
9,6,kid,3,338,2,1,0.08
9,6,king,4,339,2,2,0.12
9,6,kingdom,7,340,4,3,0.2
9,6,knife,5,341,1,4,0.2
9,6,lake,4,342,0,4,0.2
9,6,landmark,8,343,2,6,0.36
9,6,latest,6,344,2,4,0.24
9,6,laugh,5,345,2,3,0.16
9,6,law,3,346,2,1,0.08
9,6,lawn,4,347,3,1,0.12
9,6,leaf,4,348,1,3,0.24
9,6,learning,8,349,3,5,0.28
9,6,legendary,9,350,2,7,0.32
9,6,lens,4,351,2,2,0.12
9,6,lesser,6,352,2,4,0.28
9,6,lethal,6,353,2,4,0.24
9,6,letter,6,354,3,3,0.2
9,6,licence,7,355,1,6,0.28
9,6,lie,3,356,2,1,0.08
9,6,literary,8,357,2,6,0.36
9,6,litter,6,358,3,3,0.2
9,6,little,6,359,4,2,0.16
9,6,live,4,360,2,2,0.12
9,6,liver,5,361,4,1,0.2
9,6,local,5,362,1,4,0.2
9,6,located,7,363,4,3,0.2
9,6,log,3,364,2,1,0.12
9,6,lonely,6,365,2,4,0.2
9,6,long,4,366,3,1,0.12
9,6,look,4,367,2,2,0.2
9,6,lot,3,368,2,1,0.08
9,6,loudly,6,369,2,4,0.24
9,6,machinery,9,370,0,9,0.4
9,6,mandate,7,371,2,5,0.36
9,6,mandatory,9,372,6,3,0.24
9,6,map,3,373,2,1,0.08
9,6,marine,6,374,2,4,0.24
9,6,married,7,375,3,4,0.24
9,6,mask,4,376,2,2,0.2
9,6,match,5,377,2,3,0.2
9,6,maximum,7,378,2,5,0.28
9,6,meanwhile,9,379,1,8,0.44
9,6,media,5,380,2,3,0.28
9,6,melody,6,381,2,4,0.2
9,6,mention,7,382,2,5,0.28
9,6,mentor,6,383,4,2,0.16
9,6,merely,6,384,2,4,0.32
9,6,mess,4,385,2,2,0.16
9,6,minister,8,386,1,7,0.32
9,6,ministry,8,387,6,2,0.2
9,6,mobilize,8,388,1,7,0.4
9,6,modify,6,389,2,4,0.24
9,6,month,5,390,2,3,0.2
9,6,monthly,7,391,5,2,0.2
9,6,monument,8,392,3,5,0.36
9,6,more,4,393,2,2,0.16
9,6,most,4,394,2,2,0.12
9,6,movie,5,395,2,3,0.16
9,6,much,4,396,1,3,0.16
9,6,multiple,8,397,2,6,0.32
9,6,mum,3,398,2,1,0.16
9,6,municipal,9,399,2,7,0.36
9,6,musician,8,400,2,6,0.32
9,6,my,2,401,1,1,0.08
9,6,naked,5,402,0,5,0.32
9,6,name,4,403,2,2,0.12
9,6,narrative,9,404,2,7,0.32
9,6,nasty,5,405,2,3,0.16
9,6,necessary,9,406,1,8,0.44
9,6,negative,8,407,2,6,0.32
9,6,newly,5,408,2,3,0.2
9,6,newspaper,9,409,3,6,0.32
9,6,night,5,410,1,4,0.28
9,6,normal,6,411,1,5,0.24
9,6,not,3,412,2,1,0.08
9,6,note,4,413,3,1,0.12
9,6,nothing,7,414,3,4,0.24
9,6,notion,6,415,3,3,0.28
9,6,novel,5,416,2,3,0.2
9,6,numerous,8,417,1,7,0.32
9,6,nut,3,418,2,1,0.08
9,6,obsess,6,419,0,6,0.28
9,6,offence,7,420,1,6,0.36
9,6,offensive,9,421,5,4,0.28
9,6,offspring,9,422,3,6,0.32
9,6,once,4,423,1,3,0.16
9,6,one,3,424,2,1,0.16
9,6,online,6,425,2,4,0.24
9,6,option,6,426,1,5,0.24
9,6,organic,7,427,1,6,0.28
9,6,otherwise,9,428,1,8,0.44
9,6,outbreak,8,429,1,7,0.32
9,6,outdoor,7,430,3,4,0.24
9,6,outlet,6,431,3,3,0.2
9,6,pack,4,432,0,4,0.28
9,6,pad,3,433,2,1,0.08
9,6,page,4,434,2,2,0.12
9,6,painful,7,435,2,5,0.28
9,6,parade,6,436,2,4,0.2
9,6,park,4,437,3,1,0.2
9,6,passport,8,438,2,6,0.32
9,6,password,8,439,4,4,0.24
9,6,patience,8,440,2,6,0.32
9,6,patron,6,441,3,3,0.28
9,6,peace,5,442,1,4,0.2
9,6,perceive,8,443,2,6,0.32
9,6,phone,5,444,1,4,0.2
9,6,pick,4,445,1,3,0.16
9,6,piece,5,446,2,3,0.28
9,6,pig,3,447,2,1,0.08
9,6,pipe,4,448,2,2,0.12
9,6,plant,5,449,1,4,0.2
9,6,plastic,7,450,3,4,0.24
9,6,play,4,451,3,1,0.2
9,6,plead,5,452,2,3,0.2
9,6,plot,4,453,2,2,0.12
9,6,police,6,454,1,5,0.24
9,6,pollution,9,455,3,6,0.32
9,6,pond,4,456,2,2,0.2
9,6,position,8,457,2,6,0.32
9,6,possess,7,458,3,4,0.24
9,6,post,4,459,3,1,0.12
9,6,pot,3,460,2,1,0.08
9,6,praise,6,461,1,5,0.32
9,6,prayer,6,462,3,3,0.2
9,6,predict,7,463,2,5,0.24
9,6,pregnant,8,464,3,5,0.28
9,6,premise,7,465,3,4,0.32
9,6,prescribe,9,466,3,6,0.32
9,6,presently,9,467,4,5,0.28
9,6,principle,9,468,2,7,0.44
9,6,printer,7,469,4,3,0.24
9,6,printing,8,470,5,3,0.24
9,6,prior,5,471,3,2,0.16
9,6,priority,8,472,5,3,0.32
9,6,procedure,9,473,2,7,0.32
9,6,process,7,474,5,2,0.2
9,6,processor,9,475,7,2,0.24
9,6,profile,7,476,3,4,0.32
9,6,program,7,477,3,4,0.24
9,6,project,7,478,3,4,0.24
9,6,prominent,9,479,3,6,0.4
9,6,proposal,8,480,3,5,0.28
9,6,propose,7,481,6,1,0.16
9,6,prosecute,9,482,3,6,0.32
9,6,protest,7,483,3,4,0.32
9,6,protester,9,484,7,2,0.24
9,6,publicity,9,485,1,8,0.36
9,6,punk,4,486,2,2,0.12
9,6,pupil,5,487,2,3,0.28
9,6,pure,4,488,2,2,0.16
9,6,purpose,7,489,3,4,0.24
9,6,put,3,490,2,1,0.12
9,6,quality,7,491,0,7,0.32
9,6,quantity,8,492,3,5,0.36
9,6,quite,5,493,2,3,0.16
9,6,radar,5,494,0,5,0.24
9,6,radiation,9,495,3,6,0.32
9,6,raise,5,496,2,3,0.28
9,6,rather,6,497,2,4,0.24
9,6,rating,6,498,3,3,0.2
9,6,rational,8,499,4,4,0.28
9,6,rear,4,500,1,3,0.16
9,6,reasoning,9,501,3,6,0.4
9,6,recall,6,502,2,4,0.24
9,6,record,6,503,3,3,0.2
9,6,recruit,7,504,3,4,0.32
9,6,reduction,9,505,2,7,0.36
9,6,referee,7,506,2,5,0.28
9,6,reference,9,507,6,3,0.24
9,6,refuse,6,508,3,3,0.28
9,6,rejection,9,509,2,7,0.36
9,6,relaxed,7,510,2,5,0.28
