a,1,,a,,,,,,,,,,
pad,3,p,a,d,,,,,,,,,
page,4,p,a,ge,,,,,,,,,
pain,4,p,ai,n,,,,,,,,,
painful,7,p,ai,n,f,u,l,,,,,,
paint,5,p,ai,nt,,,,,,,,,
painter,7,p,ai,nt,,e,r,,,,,,
pair,4,p,ai,r,,,,,,,,,
palace,6,p,a,l,,a,ce,,,,,,
pale,4,p,a,le,,,,,,,,,
palm,4,p,a,lm,,,,,,,,,
pan,3,p,a,n,,,,,,,,,
panel,5,p,a,n,,e,l,,,,,,
panic,5,p,a,n,,i,c,,,,,,
pants,5,p,a,nts,,,,,,,,,
paper,5,p,a,,p,e,r,,,,,,
parade,6,p,a,,r,a,de,,,,,,
parent,6,p,a,r,,e,nt,,,,,,
parish,6,p,a,r,,i,sh,,,,,,
park,4,p,a,rk,,,,,,,,,
parking,7,p,a,rk,,i,ng,,,,,,
part,4,p,a,rt,,,,,,,,,
partial,7,p,a,r,t,ia,l,,,,,,
partly,6,p,a,rt,l,y,,,,,,,
partner,7,p,a,rt,n,e,r,,,,,,
party,5,p,a,r,t,y,,,,,,,
pass,4,p,a,ss,,,,,,,,,
passage,7,p,a,s,s,a,ge,,,,,,
passing,7,p,a,ss,,i,ng,,,,,,
passion,7,p,a,s,s,io,n,,,,,,
passive,7,p,a,s,s,i,ve,,,,,,
past,4,p,a,st,,,,,,,,,
pastor,6,p,a,s,t,o,r,,,,,,
patch,5,p,a,tch,,,,,,,,,
patent,6,p,a,t,,e,nt,,,,,,
path,4,p,a,th,,,,,,,,,
pathway,7,p,a,th,,way,,,,,,,
patient,7,p,a,,t,ie,nt,,,,,,
patrol,6,p,a,,tr,o,l,,,,,,
patron,6,p,a,,tr,o,n,,,,,,
pattern,7,p,a,t,t,e,rn,,,,,,
pause,5,p,au,se,,,,,,,,,
pay,3,p,ay,,,,,,,,,,
payment,7,p,ay,,m,e,nt,,,,,,
peace,5,p,ea,ce,,,,,,,,,
peak,4,p,ea,k,,,,,,,,,
peasant,7,p,ea,s,,a,nt,,,,,,
peer,4,p,ee,r,,,,,,,,,
pen,3,p,e,n,,,,,,,,,
penalty,7,p,e,n,,a,l,t,y,,,,
pencil,6,p,e,n,c,i,l,,,,,,
penny,5,p,e,n,n,y,,,,,,,
pension,7,p,e,n,s,io,n,,,,,,
people,6,p,eo,,pl,e,,,,,,,
pepper,6,p,e,p,p,e,r,,,,,,
per,3,p,e,r,,,,,,,,,
perfect,7,p,e,r,f,e,ct,,,,,,
perform,7,p,e,r,f,o,rm,,,,,,
perhaps,7,p,e,r,h,a,ps,,,,,,
period,6,p,e,,r,i,,,o,d,,,
permit,6,p,e,r,m,i,t,,,,,,
persist,7,p,e,r,s,i,st,,,,,,
person,6,p,e,r,s,o,n,,,,,,
pet,3,p,e,t,,,,,,,,,
petrol,6,p,e,t,r,o,l,,,,,,
phase,5,ph,a,se,,,,,,,,,
phone,5,ph,o,ne,,,,,,,,,
photo,5,ph,o,,t,o,,,,,,,
phrase,6,phr,a,se,,,,,,,,,
physics,7,ph,y,s,,i,cs,,,,,,
piano,5,p,i,,,a,n,,o,,,,
pick,4,p,i,ck,,,,,,,,,
picture,7,p,i,c,t,u,re,,,,,,
piece,5,p,ie,ce,,,,,,,,,
pig,3,p,i,g,,,,,,,,,
pile,4,p,i,le,,,,,,,,,
pill,4,p,i,ll,,,,,,,,,
pilot,5,p,i,,l,o,t,,,,,,
pin,3,p,i,n,,,,,,,,,
pink,4,p,i,nk,,,,,,,,,
pioneer,7,p,i,,,o,,n,ee,r,,,
pipe,4,p,i,pe,,,,,,,,,
pirate,6,p,i,,r,a,te,,,,,,
pit,3,p,i,t,,,,,,,,,
pitch,5,p,i,tch,,,,,,,,,
pity,4,p,i,t,,y,,,,,,,
place,5,pl,a,ce,,,,,,,,,
plain,5,pl,ai,n,,,,,,,,,
plan,4,pl,a,n,,,,,,,,,
plane,5,pl,a,ne,,,,,,,,,
planet,6,pl,a,n,,e,t,,,,,,
plant,5,pl,a,nt,,,,,,,,,
plastic,7,pl,a,s,t,i,c,,,,,,
plate,5,pl,a,te,,,,,,,,,
play,4,pl,ay,,,,,,,,,,
player,6,pl,ay,,,e,r,,,,,,
plea,4,pl,ea,,,,,,,,,,
plead,5,pl,ea,d,,,,,,,,,
please,6,pl,ea,se,,,,,,,,,
pleased,7,pl,ea,sed,,,,,,,,,
pledge,6,pl,e,dge,,,,,,,,,
plenty,6,pl,e,n,t,y,,,,,,,
plot,4,pl,o,t,,,,,,,,,
plug,4,pl,u,g,,,,,,,,,
plunge,6,pl,u,nge,,,,,,,,,
plus,4,pl,u,s,,,,,,,,,
pocket,6,p,o,ck,,e,t,,,,,,
poem,4,p,oe,m,,,,,,,,,
poet,4,p,oe,t,,,,,,,,,
poetry,6,p,o,,,e,t,r,y,,,,
point,5,p,oi,nt,,,,,,,,,
pointed,7,p,oi,nt,,e,d,,,,,,
poison,6,p,oi,,s,o,n,,,,,,
pole,4,p,o,le,,,,,,,,,
police,6,p,o,,l,i,ce,,,,,,
policy,6,p,o,l,,i,,c,y,,,,
polite,6,p,o,,l,i,te,,,,,,
poll,4,p,o,ll,,,,,,,,,
pond,4,p,o,nd,,,,,,,,,
pool,4,p,oo,l,,,,,,,,,
poor,4,p,oo,r,,,,,,,,,
pop,3,p,o,p,,,,,,,,,
popular,7,p,o,p,,u,,l,a,r,,,
port,4,p,o,rt,,,,,,,,,
portion,7,p,o,r,t,io,n,,,,,,
portray,7,p,o,r,tr,a,y,,,,,,
pose,4,p,o,se,,,,,,,,,
possess,7,p,o,s,s,e,ss,,,,,,
post,4,p,o,st,,,,,,,,,
poster,6,p,o,st,,e,r,,,,,,
pot,3,p,o,t,,,,,,,,,
potato,6,p,o,,t,a,,t,o,,,,
pound,5,p,ou,nd,,,,,,,,,
pour,4,p,ou,r,,,,,,,,,
poverty,7,p,o,v,,e,r,t,y,,,,
powder,6,p,ow,,d,e,r,,,,,,
power,5,p,owe,r,,,,,,,,,
praise,6,pr,ai,se,,,,,,,,,
pray,4,pr,ay,,,,,,,,,,
prayer,6,pr,ay,,,e,r,,,,,,
preach,6,pr,ea,ch,,,,,,,,,
precede,7,pr,e,,c,e,de,,,,,,
precise,7,pr,e,,c,i,se,,,,,,
predict,7,pr,e,,d,i,ct,,,,,,
prefer,6,pr,e,,f,e,r,,,,,,
premier,7,pr,e,,m,ie,r,,,,,,
premise,7,pr,e,m,,i,se,,,,,,
premium,7,pr,e,,m,i,,,u,m,,,
prepare,7,pr,e,,p,a,re,,,,,,
present,7,pr,e,s,,e,nt,,,,,,
preside,7,pr,e,,s,i,de,,,,,,
press,5,pr,e,ss,,,,,,,,,
presume,7,pr,e,,s,u,me,,,,,,
pretend,7,pr,e,,t,e,nd,,,,,,
pretty,6,pr,e,t,t,y,,,,,,,
prevail,7,pr,e,,v,ai,l,,,,,,
prevent,7,pr,e,,v,e,nt,,,,,,
prey,4,pr,ey,,,,,,,,,,
price,5,pr,i,ce,,,,,,,,,
pride,5,pr,i,de,,,,,,,,,
priest,6,pr,ie,st,,,,,,,,,
primary,7,pr,i,,m,a,,r,y,,,,
prime,5,pr,i,me,,,,,,,,,
prince,6,pr,i,nce,,,,,,,,,
print,5,pr,i,nt,,,,,,,,,
printer,7,pr,i,nt,,e,r,,,,,,
prior,5,pr,i,,,o,r,,,,,,
prison,6,pr,i,s,,o,n,,,,,,
privacy,7,pr,i,,v,a,,c,y,,,,
private,7,pr,i,,v,a,te,,,,,,
prize,5,pr,i,ze,,,,,,,,,
probe,5,pr,o,be,,,,,,,,,
problem,7,pr,o,b,l,e,m,,,,,,
proceed,7,pr,o,,c,ee,d,,,,,,
process,7,pr,o,c,,e,ss,,,,,,
produce,7,pr,o,,d,u,ce,,,,,,
product,7,pr,o,d,,u,ct,,,,,,
profile,7,pr,o,,f,i,le,,,,,,
profit,6,pr,o,f,,i,t,,,,,,
program,7,pr,o,,gr,a,m,,,,,,
project,7,pr,o,j,,e,ct,,,,,,
promise,7,pr,o,m,,i,se,,,,,,
promote,7,pr,o,,m,o,te,,,,,,
prompt,6,pr,o,mpt,,,,,,,,,
proof,5,pr,oo,f,,,,,,,,,
proper,6,pr,o,p,,e,r,,,,,,
propose,7,pr,o,,p,o,se,,,,,,
protect,7,pr,o,,t,e,ct,,,,,,
protein,7,pr,o,,t,ei,n,,,,,,
protest,7,pr,o,,t,e,st,,,,,,
proud,5,pr,ou,d,,,,,,,,,
prove,5,pr,o,ve,,,,,,,,,
provide,7,pr,o,,v,i,de,,,,,,
provoke,7,pr,o,,v,o,ke,,,,,,
pub,3,p,u,b,,,,,,,,,
public,6,p,u,b,l,i,c,,,,,,
publish,7,p,u,b,l,i,sh,,,,,,
pull,4,p,u,ll,,,,,,,,,
pulse,5,p,u,lse,,,,,,,,,
pump,4,p,u,mp,,,,,,,,,
punch,5,p,u,nch,,,,,,,,,
punish,6,p,u,n,,i,sh,,,,,,
punk,4,p,u,nk,,,,,,,,,
pupil,5,p,u,,p,i,l,,,,,,
pure,4,p,u,re,,,,,,,,,
purely,6,p,u,re,l,y,,,,,,,
purple,6,p,u,r,pl,e,,,,,,,
purpose,7,p,u,r,p,o,se,,,,,,
pursue,6,p,u,r,s,ue,,,,,,,
pursuit,7,p,u,r,s,ui,t,,,,,,
push,4,p,u,sh,,,,,,,,,
put,3,p,u,t,,,,,,,,,
puzzle,6,p,u,z,zl,e,,,,,,,
qualify,7,q,ua,l,,i,,f,y,,,,
quality,7,q,ua,l,,i,,t,y,,,,
quarter,7,q,ua,r,t,e,r,,,,,,
queen,5,q,uee,n,,,,,,,,,
query,5,,que,,r,y,,,,,,,
quest,5,,que,st,,,,,,,,,
queue,5,q,ueue,,,,,,,,,,
quick,5,q,ui,ck,,,,,,,,,
quickly,7,q,ui,ck,l,y,,,,,,,
quiet,5,q,uie,t,,,,,,,,,
quietly,7,q,ui,,,e,t,l,y,,,,
quit,4,q,ui,t,,,,,,,,,
quite,5,q,ui,te,,,,,,,,,
quota,5,,quo,,t,a,,,,,,,
quote,5,q,uo,te,,,,,,,,,
race,4,r,a,ce,,,,,,,,,
racial,6,r,a,,c,ia,l,,,,,,
racing,6,r,a,c,,i,ng,,,,,,
racism,6,r,a,c,,i,sm,,,,,,
racist,6,r,a,c,,i,st,,,,,,
radar,5,r,a,,d,a,r,,,,,,
radical,7,r,a,d,,i,,c,a,l,,,
radio,5,r,a,,d,i,,,o,,,,
rage,4,r,a,ge,,,,,,,,,
raid,4,r,ai,d,,,,,,,,,
rail,4,r,ai,l,,,,,,,,,
railway,7,r,ai,l,,way,,,,,,,
rain,4,r,ai,n,,,,,,,,,
raise,5,r,ai,se,,,,,,,,,
rally,5,r,a,l,l,y,,,,,,,
random,6,r,a,n,d,o,m,,,,,,
range,5,r,a,nge,,,,,,,,,
rank,4,r,a,nk,,,,,,,,,
ranking,7,r,a,nk,,i,ng,,,,,,
rape,4,r,a,pe,,,,,,,,,
rapid,5,r,a,p,,i,d,,,,,,
rapidly,7,r,a,p,,i,d,l,y,,,,
rare,4,r,a,re,,,,,,,,,
rarely,6,r,a,re,l,y,,,,,,,
rat,3,r,a,t,,,,,,,,,
rate,4,r,a,te,,,,,,,,,
rather,6,r,a,th,,e,r,,,,,,
rating,6,r,a,t,,i,ng,,,,,,
ratio,5,r,a,,t,i,,,o,,,,
raw,3,r,aw,,,,,,,,,,
ray,3,r,ay,,,,,,,,,,
reach,5,r,ea,ch,,,,,,,,,
react,5,r,ea,ct,,,,,,,,,
read,4,r,ea,d,,,,,,,,,
reader,6,r,ea,d,,e,r,,,,,,
readily,7,r,ea,d,,i,,l,y,,,,
reading,7,r,ea,d,,i,ng,,,,,,
ready,5,r,ea,,d,y,,,,,,,
real,4,r,ea,l,,,,,,,,,
reality,7,r,e,,,a,l,,i,,t,y,
realize,7,r,e,,,a,l,,i,ze,,,
really,6,r,e,,,a,l,l,y,,,,
realm,5,r,ea,lm,,,,,,,,,
rear,4,r,ea,r,,,,,,,,,
reason,6,r,ea,,s,o,n,,,,,,
rebel,5,r,e,b,,e,l,,,,,,
rebuild,7,r,e,,b,ui,ld,,,,,,
recall,6,r,e,,c,a,ll,,,,,,
receipt,7,r,e,,c,ei,pt,,,,,,
receive,7,r,e,,c,ei,ve,,,,,,
recent,6,r,e,,c,e,nt,,,,,,
recipe,6,r,e,c,,i,,p,e,,,,
reckon,6,r,e,ck,,o,n,,,,,,
record,6,r,e,c,,o,rd,,,,,,
recount,7,r,e,,c,ou,nt,,,,,,
recover,7,r,e,,c,o,v,,e,r,,,
recruit,7,r,e,,cr,ui,t,,,,,,
recycle,7,r,e,,c,y,,cl,e,,,,
red,3,r,e,d,,,,,,,,,
reduce,6,r,e,,d,u,ce,,,,,,
refer,5,r,e,,f,e,r,,,,,,
referee,7,r,e,f,,e,r,,ee,,,,
reflect,7,r,e,,fl,e,ct,,,,,,
reform,6,r,e,,f,o,rm,,,,,,
refuge,6,r,e,f,,u,ge,,,,,,
refugee,7,r,e,f,,u,,g,ee,,,,
refusal,7,r,e,,f,u,s,,a,l,,,
refuse,6,r,e,,f,u,se,,,,,,
regain,6,r,e,,g,ai,n,,,,,,
regard,6,r,e,,g,a,rd,,,,,,
regime,6,r,e,,g,i,me,,,,,,
region,6,r,e,,g,io,n,,,,,,
regret,6,r,e,,gr,e,t,,,,,,
regular,7,r,e,g,,u,,l,a,r,,,
reign,5,r,ei,gn,,,,,,,,,
reject,6,r,e,,j,e,ct,,,,,,
relate,6,r,e,,l,a,te,,,,,,
related,7,r,e,,l,a,t,,e,d,,,
relax,5,r,e,,l,a,x,,,,,,
relaxed,7,r,e,,l,a,xed,,,,,,
release,7,r,e,,l,ea,se,,,,,,
relief,6,r,e,,l,ie,f,,,,,,
relieve,7,r,e,,l,ie,ve,,,,,,
rely,4,r,e,,l,y,,,,,,,
remain,6,r,e,,m,ai,n,,,,,,
remains,7,r,e,,m,ai,ns,,,,,,
remark,6,r,e,,m,a,rk,,,,,,
remedy,6,r,e,m,,e,,d,y,,,,
remind,6,r,e,,m,i,nd,,,,,,
remote,6,r,e,,m,o,te,,,,,,
removal,7,r,e,,m,o,v,,a,l,,,
remove,6,r,e,,m,o,ve,,,,,,
render,6,r,e,n,d,e,r,,,,,,
renew,5,r,e,,n,e,w,,,,,,
rent,4,r,e,nt,,,,,,,,,
rental,6,r,e,nt,,a,l,,,,,,
repair,6,r,e,,p,ai,r,,,,,,
repeat,6,r,e,,p,ea,t,,,,,,
replace,7,r,e,,pl,a,ce,,,,,,
reply,5,r,e,,pl,y,,,,,,,
report,6,r,e,,p,o,rt,,,,,,
request,7,r,e,,q,ue,st,,,,,,
require,7,r,e,,q,ui,re,,,,,,
rescue,6,r,e,s,c,ue,,,,,,,
reserve,7,r,e,,s,e,rve,,,,,,
reside,6,r,e,,s,i,de,,,,,,
residue,7,r,e,s,,i,,d,ue,,,,
resign,6,r,e,,s,i,gn,,,,,,
resist,6,r,e,,s,i,st,,,,,,
resolve,7,r,e,,s,o,lve,,,,,,
resort,6,r,e,,s,o,rt,,,,,,
respect,7,r,e,,sp,e,ct,,,,,,
respond,7,r,e,,sp,o,nd,,,,,,
rest,4,r,e,st,,,,,,,,,
restore,7,r,e,,st,o,re,,,,,,
result,6,r,e,,s,u,lt,,,,,,
resume,6,r,e,,s,u,me,,,,,,
retail,6,r,e,,t,ai,l,,,,,,
retain,6,r,e,,t,ai,n,,,,,,
retire,6,r,e,,t,i,re,,,,,,
retired,7,r,e,,t,i,red,,,,,,
retreat,7,r,e,,tr,ea,t,,,,,,
return,6,r,e,,t,u,rn,,,,,,
reveal,6,r,e,,v,ea,l,,,,,,
revenge,7,r,e,,v,e,nge,,,,,,
revenue,7,r,e,v,,e,,n,ue,,,,
reverse,7,r,e,,v,e,rse,,,,,,
review,6,r,e,,v,iew,,,,,,,
revise,6,r,e,,v,i,se,,,,,,
revival,7,r,e,,v,i,v,,a,l,,,
revive,6,r,e,,v,i,ve,,,,,,
reward,6,r,e,,,wa,rd,,,,,,
rhythm,6,rh,y,thm,,,,,,,,,
rice,4,r,i,ce,,,,,,,,,
rich,4,r,i,ch,,,,,,,,,
rid,3,r,i,d,,,,,,,,,
ride,4,r,i,de,,,,,,,,,
rifle,5,r,i,fle,,,,,,,,,
right,5,r,i,ght,,,,,,,,,
ring,4,r,i,ng,,,,,,,,,
riot,4,r,io,t,,,,,,,,,
rip,3,r,i,p,,,,,,,,,
rise,4,r,i,se,,,,,,,,,
risk,4,r,i,sk,,,,,,,,,
risky,5,r,i,sk,,y,,,,,,,
ritual,6,r,i,t,,u,,,a,l,,,
rival,5,r,i,,v,a,l,,,,,,
river,5,r,i,v,,e,r,,,,,,
road,4,r,oa,d,,,,,,,,,
rob,3,r,o,b,,,,,,,,,
robbery,7,r,o,b,b,e,r,,y,,,,
robot,5,r,o,,b,o,t,,,,,,
robust,6,r,o,,b,u,st,,,,,,
rock,4,r,o,ck,,,,,,,,,
rocket,6,r,o,ck,,e,t,,,,,,
rod,3,r,o,d,,,,,,,,,
role,4,r,o,le,,,,,,,,,
roll,4,r,o,ll,,,,,,,,,
romance,7,r,o,,m,a,nce,,,,,,
roof,4,r,oo,f,,,,,,,,,
room,4,r,oo,m,,,,,,,,,
root,4,r,oo,t,,,,,,,,,
rope,4,r,o,pe,,,,,,,,,
rose,4,r,o,se,,,,,,,,,
rotate,6,r,o,,t,a,te,,,,,,
rough,5,r,ou,gh,,,,,,,,,
roughly,7,r,ou,gh,l,y,,,,,,,
round,5,r,ou,nd,,,,,,,,,
route,5,r,ou,te,,,,,,,,,
routine,7,r,ou,,t,i,ne,,,,,,
row,3,r,ow,,,,,,,,,,
royal,5,r,oy,,,a,l,,,,,,
rub,3,r,u,b,,,,,,,,,
rubber,6,r,u,b,b,e,r,,,,,,
rubbish,7,r,u,b,b,i,sh,,,,,,
rude,4,r,u,de,,,,,,,,,
rugby,5,r,u,g,b,y,,,,,,,
ruin,4,r,ui,n,,,,,,,,,
rule,4,r,u,le,,,,,,,,,
ruling,6,r,u,l,,i,ng,,,,,,
rumour,6,r,u,,m,ou,r,,,,,,
run,3,r,u,n,,,,,,,,,
runner,6,r,u,n,n,e,r,,,,,,
running,7,r,u,n,n,i,ng,,,,,,
rural,5,r,u,,r,a,l,,,,,,
rush,4,r,u,sh,,,,,,,,,
sack,4,s,a,ck,,,,,,,,,
sacred,6,s,a,,cr,e,d,,,,,,
sad,3,s,a,d,,,,,,,,,
sadly,5,s,a,d,l,y,,,,,,,
safe,4,s,a,fe,,,,,,,,,
safety,6,s,a,fe,t,y,,,,,,,
sail,4,s,ai,l,,,,,,,,,
sailing,7,s,ai,l,,i,ng,,,,,,
sailor,6,s,ai,l,,o,r,,,,,,
saint,5,s,ai,nt,,,,,,,,,
sake,4,s,a,ke,,,,,,,,,
salad,5,s,a,l,,a,d,,,,,,
salary,6,s,a,l,,a,,r,y,,,,
sale,4,s,a,le,,,,,,,,,
salt,4,s,a,lt,,,,,,,,,
same,4,s,a,me,,,,,,,,,
sample,6,s,a,m,pl,e,,,,,,,
sand,4,s,a,nd,,,,,,,,,
satisfy,7,s,a,t,,i,s,f,y,,,,
sauce,5,s,au,ce,,,,,,,,,
save,4,s,a,ve,,,,,,,,,
saving,6,s,a,v,,i,ng,,,,,,
say,3,s,ay,,,,,,,,,,
scale,5,sc,a,le,,,,,,,,,
scan,4,sc,a,n,,,,,,,,,
scandal,7,sc,a,n,d,a,l,,,,,,
scare,5,sc,a,re,,,,,,,,,
scared,6,sc,a,red,,,,,,,,,
scary,5,sc,a,r,,y,,,,,,,
scene,5,sc,e,ne,,,,,,,,,
scheme,6,sch,e,me,,,,,,,,,
scholar,7,sch,o,l,,a,r,,,,,,
school,6,sch,oo,l,,,,,,,,,
science,7,sc,i,,,e,nce,,,,,,
scope,5,sc,o,pe,,,,,,,,,
score,5,sc,o,re,,,,,,,,,
scratch,7,scr,a,tch,,,,,,,,,
scream,6,scr,ea,m,,,,,,,,,
screen,6,scr,ee,n,,,,,,,,,
screw,5,scr,ew,,,,,,,,,,
script,6,scr,i,pt,,,,,,,,,
sea,3,s,ea,,,,,,,,,,
seal,4,s,ea,l,,,,,,,,,
search,6,s,ea,rch,,,,,,,,,
season,6,s,ea,,s,o,n,,,,,,
seat,4,s,ea,t,,,,,,,,,
second,6,s,e,c,,o,nd,,,,,,
secret,6,s,e,,cr,e,t,,,,,,
section,7,s,e,c,t,io,n,,,,,,
sector,6,s,e,c,t,o,r,,,,,,
secular,7,s,e,c,,u,,l,a,r,,,
secure,6,s,e,,c,u,re,,,,,,
see,3,s,ee,,,,,,,,,,
seed,4,s,ee,d,,,,,,,,,
seek,4,s,ee,k,,,,,,,,,
seeker,6,s,ee,k,,e,r,,,,,,
seem,4,s,ee,m,,,,,,,,,
segment,7,s,e,g,m,e,nt,,,,,,
seize,5,s,ei,ze,,,,,,,,,
seldom,6,s,e,l,d,o,m,,,,,,
select,6,s,e,,l,e,ct,,,,,,
self,4,s,e,lf,,,,,,,,,
sell,4,s,e,ll,,,,,,,,,
seminar,7,s,e,m,,i,,n,a,r,,,
senator,7,s,e,n,,a,,t,o,r,,,
send,4,s,e,nd,,,,,,,,,
senior,6,s,e,n,,io,r,,,,,,
sense,5,s,e,nse,,,,,,,,,
serial,6,s,e,,r,i,,,a,l,,,
series,6,s,e,,r,ie,s,,,,,,
serious,7,s,e,,r,i,,,ou,s,,,
servant,7,s,e,rv,,a,nt,,,,,,
serve,5,s,e,rve,,,,,,,,,
service,7,s,e,r,v,i,ce,,,,,,
session,7,s,e,s,s,io,n,,,,,,
set,3,s,e,t,,,,,,,,,
setting,7,s,e,t,t,i,ng,,,,,,
settle,6,s,e,t,tl,e,,,,,,,
settler,7,s,e,t,tl,e,r,,,,,,
seven,5,s,e,v,,e,n,,,,,,
seventy,7,s,e,v,,e,n,t,y,,,,
several,7,s,e,v,,e,r,,a,l,,,
severe,6,s,e,,v,e,re,,,,,,
sex,3,s,e,x,,,,,,,,,
sexual,6,s,e,x,,u,,,a,l,,,
sexy,4,s,e,x,,y,,,,,,,
shade,5,sh,a,de,,,,,,,,,
shadow,6,sh,a,d,,ow,,,,,,,
shake,5,sh,a,ke,,,,,,,,,
shall,5,sh,a,ll,,,,,,,,,
shallow,7,sh,a,l,l,ow,,,,,,,
shame,5,sh,a,me,,,,,,,,,
shape,5,sh,a,pe,,,,,,,,,
shaped,6,sh,a,ped,,,,,,,,,
share,5,sh,a,re,,,,,,,,,
sharp,5,sh,a,rp,,,,,,,,,
shatter,7,sh,a,t,t,e,r,,,,,,
she,3,sh,e,,,,,,,,,,
shed,4,sh,e,d,,,,,,,,,
sheep,5,sh,ee,p,,,,,,,,,
sheer,5,sh,ee,r,,,,,,,,,
sheet,5,sh,ee,t,,,,,,,,,
shelf,5,sh,e,lf,,,,,,,,,
shell,5,sh,e,ll,,,,,,,,,
shelter,7,sh,e,l,t,e,r,,,,,,
shift,5,sh,i,ft,,,,,,,,,
shine,5,sh,i,ne,,,,,,,,,
shiny,5,sh,i,n,,y,,,,,,,
ship,4,sh,i,p,,,,,,,,,
shirt,5,sh,i,rt,,,,,,,,,
shock,5,sh,o,ck,,,,,,,,,
shocked,7,sh,o,cked,,,,,,,,,
shoe,4,sh,oe,,,,,,,,,,
shoot,5,sh,oo,t,,,,,,,,,
shop,4,sh,o,p,,,,,,,,,
shore,5,sh,o,re,,,,,,,,,
short,5,sh,o,rt,,,,,,,,,
shortly,7,sh,o,rt,l,y,,,,,,,
shot,4,sh,o,t,,,,,,,,,
should,6,sh,ou,ld,,,,,,,,,
shout,5,sh,ou,t,,,,,,,,,
show,4,sh,ow,,,,,,,,,,
shower,6,sh,ow,,,e,r,,,,,,
shrink,6,shr,i,nk,,,,,,,,,
shrug,5,shr,u,g,,,,,,,,,
shut,4,sh,u,t,,,,,,,,,
shy,3,sh,y,,,,,,,,,,
sibling,7,s,i,b,l,i,ng,,,,,,
sick,4,s,i,ck,,,,,,,,,
side,4,s,i,de,,,,,,,,,
sigh,4,s,i,gh,,,,,,,,,
sight,5,s,i,ght,,,,,,,,,
sign,4,s,i,gn,,,,,,,,,
signal,6,s,i,g,n,a,l,,,,,,
silence,7,s,i,,l,e,nce,,,,,,
silent,6,s,i,,l,e,nt,,,,,,
silk,4,s,i,lk,,,,,,,,,
silly,5,s,i,l,l,y,,,,,,,
silver,6,s,i,l,v,e,r,,,,,,
similar,7,s,i,m,,i,,l,a,r,,,
simple,6,s,i,m,pl,e,,,,,,,
simply,6,s,i,m,pl,y,,,,,,,
sin,3,s,i,n,,,,,,,,,
since,5,s,i,nce,,,,,,,,,
sincere,7,s,i,n,c,e,re,,,,,,
sing,4,s,i,ng,,,,,,,,,
singer,6,s,i,ng,,e,r,,,,,,
singing,7,s,i,ng,,i,ng,,,,,,
single,6,s,i,n,gl,e,,,,,,,
sink,4,s,i,nk,,,,,,,,,
sir,3,s,i,r,,,,,,,,,
sister,6,s,i,s,t,e,r,,,,,,
sit,3,s,i,t,,,,,,,,,
site,4,s,i,te,,,,,,,,,
six,3,s,i,x,,,,,,,,,
sixteen,7,s,i,x,t,ee,n,,,,,,
sixty,5,s,i,x,t,y,,,,,,,
size,4,s,i,ze,,,,,,,,,
sketch,6,sk,e,tch,,,,,,,,,
ski,3,sk,i,,,,,,,,,,
skiing,6,sk,i,,,i,ng,,,,,,
skill,5,sk,i,ll,,,,,,,,,
skilled,7,sk,i,lled,,,,,,,,,
skin,4,sk,i,n,,,,,,,,,
skip,4,sk,i,p,,,,,,,,,
skirt,5,sk,i,rt,,,,,,,,,
skull,5,sk,u,ll,,,,,,,,,
sky,3,sk,y,,,,,,,,,,
slam,4,sl,a,m,,,,,,,,,
slap,4,sl,a,p,,,,,,,,,
slash,5,sl,a,sh,,,,,,,,,
slave,5,sl,a,ve,,,,,,,,,
slavery,7,sl,a,v,,e,r,,y,,,,
sleep,5,sl,ee,p,,,,,,,,,
slice,5,sl,i,ce,,,,,,,,,
slide,5,sl,i,de,,,,,,,,,
slight,6,sl,i,ght,,,,,,,,,
slip,4,sl,i,p,,,,,,,,,
slogan,6,sl,o,,g,a,n,,,,,,
slope,5,sl,o,pe,,,,,,,,,
slot,4,sl,o,t,,,,,,,,,
slow,4,sl,o,w,,,,,,,,,
slowly,6,sl,ow,,l,y,,,,,,,
small,5,sm,a,ll,,,,,,,,,
smart,5,sm,a,rt,,,,,,,,,
smash,5,sm,a,sh,,,,,,,,,
smell,5,sm,e,ll,,,,,,,,,
smile,5,sm,i,le,,,,,,,,,
smoke,5,sm,o,ke,,,,,,,,,
smoking,7,sm,o,k,,i,ng,,,,,,
smooth,6,sm,oo,th,,,,,,,,,
snake,5,sn,a,ke,,,,,,,,,
snap,4,sn,a,p,,,,,,,,,
snow,4,sn,o,w,,,,,,,,,
so,2,s,o,,,,,,,,,,
soak,4,s,oa,k,,,,,,,,,
soap,4,s,oa,p,,,,,,,,,
soar,4,s,oa,r,,,,,,,,,
soccer,6,s,o,c,c,e,r,,,,,,
social,6,s,o,,c,ia,l,,,,,,
society,7,s,o,,c,i,,,e,,t,y,
sock,4,s,o,ck,,,,,,,,,
soft,4,s,o,ft,,,,,,,,,
soil,4,s,oi,l,,,,,,,,,
solar,5,s,o,,l,a,r,,,,,,
soldier,7,s,o,l,d,ie,r,,,,,,
sole,4,s,o,le,,,,,,,,,
solely,6,s,o,le,l,y,,,,,,,
solid,5,s,o,l,,i,d,,,,,,
solo,4,s,o,,l,o,,,,,,,
solve,5,s,o,lve,,,,,,,,,
some,4,s,o,me,,,,,,,,,
somehow,7,s,o,me,h,ow,,,,,,,
someone,7,s,o,me,,o,ne,,,,,,
son,3,s,o,n,,,,,,,,,
